f1,f2,label
16.996878397824503,48.827235739360006,1
-12.886891504893983,-41.39897342358371,1
16.04944001196472,-21.92246537125125,1
-6.844860320234644,34.47893699544201,1
-9.3320424229335,54.79426690170128,1
-13.313734134253279,27.49984209045275,1
-9.158054846405577,-29.210387959133747,1
-10.367710700523155,11.573344357536811,1
18.436261896622142,-11.834584354087298,1
6.040742725332779,-26.934520361699732,1
4.73561084878477,22.105271887834956,1
7.801715599889022,-12.607456833947541,1
16.79532649375527,-5.105526830854959,1
-4.2289448490726125,48.13583231829754,1
2.9045475378858105,-16.46234051846071,1
-12.051948469802667,-43.411577246259945,1
13.700842018145966,-23.533612291763326,1
-1.1737548683862755,37.24972457326254,1
18.36941628946443,50.16897447311796,1
-7.792396540931964,8.494437675482317,1
-0.3016773677924862,-35.86933554024539,1
14.405633941928127,35.72676303046326,1
-9.477219040991097,7.520254451699165,1
0.8790567382696084,-36.491885021431585,1
-3.1457244448294057,-56.55347960328725,1
14.89879294533313,40.18292879639945,1
7.751009525559469,26.832065483595706,1
3.4945932009887364,56.198959568595775,1
-7.669154577128735,14.023329607634569,1
-5.048340219250834,-26.33061737354213,1
-8.862028427715215,-13.190562579641627,1
-12.068580651285606,4.58610230143011,1
-1.4297605540248934,-22.4152516140699,1
1.115716281285645,39.63216397356215,1
-18.989953158223372,-6.872174394629329,1
5.290772978564117,-41.88722067654467,1
11.318340515131144,-44.53937419899938,1
-9.687525823376257,-46.653890877964066,1
13.194035582549494,-31.03045300978343,1
-13.321133611090614,-17.77125893960902,1
-6.534203890140772,40.052253588905764,1
14.143752494314565,-38.90783514778765,1
0.8139363665076663,57.42830216757968,1
1.5558076902220281,-33.05555598796081,1
-2.5195844774607146,12.039576021766,1
-17.2515861490467,-18.635163597001288,1
-18.237708246086825,-8.635603220155772,1
-9.590843018137432,51.64871833550373,1
0.5935683483821768,-52.93843642974637,1
9.196047999199731,57.187938609758376,1
-15.06749126887362,42.94773019752601,1
14.01962197749222,-42.43399118211542,1
16.197931156346502,34.95446960660291,1
7.483051929227342,-12.006753563619535,1
2.985872838582309,-15.256370469858442,1
-11.391573542737586,6.011341940985269,1
13.535959152565932,45.538735466791096,1
-15.912860339493001,13.179297419983373,1
18.1088979192182,44.52221934265164,1
7.859455322905884,49.582078057329355,1
-9.347935807295885,-4.5897214024380375,1
-7.306430901806028,15.480235778240617,1
15.987815042030437,-33.16177300970914,1
-1.0082955790963934,30.84904199470132,1
12.378641534123279,5.968871656487668,1
2.936541213187314,34.158520722579084,1
-14.582857108160251,15.768638361644097,1
0.2633444341497635,10.912426726628706,1
1.563090245298853,14.58316907640442,1
-4.7203408612248605,-29.377698903455162,1
9.650105873813663,-29.842574801906554,1
9.59389896280887,48.283331686044086,1
-7.08795258528786,-42.94861870566901,1
-8.42437047598555,42.794959814364994,1
-8.682448324650387,-13.296313284786995,1
4.144488525944217,-15.599175643836798,1
-1.6806791222399817,-46.913754135563224,1
-6.391575507721189,11.01903223363241,1
-14.620814937281105,43.78680174243813,1
-12.283767761176534,-44.653581685881214,1
17.993604888666635,4.145569302234497,1
16.347848298571012,31.706659090674044,1
-11.96352267437074,-7.164156748624453,1
1.5237553971445075,-0.19760777582541555,1
-10.194751878504565,12.278052270907201,1
0.12082082228685564,58.12389712971343,1
14.533929780190432,-37.4702566060729,1
-2.564843309875354,-18.935761039349984,1
-9.371833516973087,41.28840010306853,1
4.104401036270133,16.919588493341312,1
17.37141297373487,38.754716153084004,1
16.515303926829787,7.166933378235902,1
-15.412459084026839,-23.186973875475164,1
3.401172797573292,-2.652374516124194,1
-1.142501847483706,6.779772160564878,1
6.3925152402873735,48.7150606478136,1
-11.471782909850235,28.683034188422468,1
-14.97236501317513,22.690353984963185,1
18.883348171842847,5.316062574329086,1
-13.862925394575683,19.44462255749961,1
16.629979431975265,-30.234138598043216,1
-3.095805939177546,-44.34335925086118,1
7.247120794804181,-42.52968348017037,1
3.0171399649214097,12.42345292318875,1
20.621609868244683,41.320666835067996,1
11.528788249316706,-31.240675660485003,1
11.959415104609384,3.382530539915088,1
15.250341416092459,-52.88115054996301,1
1.6588067817798646,-41.88743904196272,1
-8.39536345636155,51.56648513480976,1
0.5595969969463341,-20.678106727859713,1
0.24570188724952902,58.271473523325696,1
-18.23687159207093,-3.9396681012352337,1
13.09681830952435,-32.024461948149096,1
-5.551776455909354,43.40775963677917,1
-15.12738400802812,-15.780115323994359,1
7.746572947986031,-11.704734217908399,1
-16.861340414789556,-25.398645121295228,1
-7.730117700591068,43.24510753608097,1
1.9024556635552736,-41.15870203841193,1
6.750382079232826,45.776806349265925,1
-11.525149559125678,48.94020468167722,1
-3.9142773956739445,29.27763682644598,1
14.5807688696776,38.10600254718388,1
-10.95984951114455,46.445778106324326,1
2.8880723857779174,-9.623085540645206,1
11.81650967431555,-51.681505943115944,1
14.4911458840433,11.448036182295544,1
10.179580221104466,-53.443234176929145,1
13.789094447961487,42.638065227635266,1
-10.348845635733971,-21.044901529318736,1
-10.747625588892568,28.231729007550356,1
7.794449485425299,-7.004556732614271,1
4.12476884335279,-45.829294443791625,1
14.405264431921685,35.94279914072725,1
-1.9111441056248788,22.425300048958096,1
3.60448587147322,-36.71030097368841,1
-1.8200964786151217,-31.318416860164128,1
3.562298502195282,58.97146242753505,1
15.610421815993183,52.59240627796166,1
-10.726207498103962,45.76590231321188,1
8.3033052111055,42.19614627088545,1
11.066874185406895,-3.919304426202851,1
16.08817527354202,35.63156830864121,1
6.666953004864393,25.022762843222974,1
4.308978872420488,39.79864321190906,1
-8.791701115103995,54.556234275349446,1
11.387482990384509,-30.02117957829485,1
-6.350679957114905,-3.8511056491230926,1
-12.622606564878483,-44.25139807676508,1
-11.425186381067341,52.70184233781137,1
9.503518433413126,17.701739853448082,1
5.3097219767005575,9.74788434085207,1
-13.905650158514925,-2.4673605432584624,1
-2.4016192247297234,4.943450256244378,1
10.145145198397067,42.3073398484258,1
-12.175033959349411,-44.06556590513529,1
4.196769886261937,32.20373101155799,1
16.313785993548507,7.151634588576413,1
18.941201150851064,33.87445886266185,1
